@relation 'context2_b01-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,2'

@attribute Age numeric
@attribute Sensor1 numeric
@attribute Sensor2 numeric
@attribute Sensor3 numeric
@attribute Sensor5 numeric
@attribute Sensor6 numeric
@attribute Sensor7 numeric
@attribute Sensor8 numeric
@attribute Sensor9 numeric
@attribute Sleep {nsleep,sleep}

@data
38,0.22192,0.67564,33.588,32.884,0.064929,0.064929,0.33649,-0.17013,sleep
38,0.21305,0.82042,33.588,32.884,0.12986,0.064929,0.38942,-0.17013,sleep
38,0.21305,0.91694,33.605,32.884,0.068536,0.064929,0.50284,-0.17013,sleep
38,0.21305,0.9652,33.605,32.903,0.19839,0.064929,0.31002,-0.17013,sleep
38,0.21305,1.0617,33.605,32.903,0,0.064929,0.38186,-0.17013,sleep
38,0.21305,1.11,33.622,32.903,0.101,0.064929,0.3932,-0.17013,sleep
38,0.21305,1.1582,33.622,32.903,0.19118,0.064929,0.33271,-0.17013,sleep
38,0.21305,1.2065,33.622,32.903,0.021643,0.064929,0.23819,-0.17013,sleep
38,0.21305,1.2065,33.622,32.903,0.20561,0.064929,0.28734,-0.17013,sleep
38,0.21305,1.2065,33.622,32.884,0.15511,0.064929,0.28356,-0.17013,sleep
38,0.21305,1.2065,33.639,32.884,0.25971,0.064929,0.30624,-0.17013,sleep
38,0.21305,1.2548,33.622,32.884,3.7406,0.043286,5.1758,-0.13989,sleep
38,0.21305,1.9304,33.622,32.884,0.068536,-0.02525,0.48394,-0.16257,sleep
38,0.21305,1.6891,33.622,32.884,0.10821,-0.02525,0.16635,-0.16635,sleep
38,0.21305,1.5443,33.622,32.865,0.090179,-0.02525,0.28356,-0.16257,sleep
38,0.21305,2.2682,33.622,32.846,4.8011,-0.14068,9.8148,0.04915,sleep
38,0.21305,8.0594,33.467,32.79,0.32464,-0.25971,2.5255,0.56711,sleep
38,0.21305,11.1,33.278,32.714,0.28857,-0.25971,1.501,0.56711,sleep
38,0.21305,12.499,33.107,32.639,0.27775,-0.25971,1.2703,0.56711,sleep
38,0.21305,13.271,32.971,32.582,0.37514,-0.25971,0.86201,0.56333,sleep
38,0.21305,13.995,32.869,32.526,0.24529,-0.25971,0.76749,0.56333,sleep
38,0.23968,14.044,32.767,32.469,0.78636,-0.202,1.1645,0.5293,sleep
38,0.25743,13.802,32.699,32.451,0.10821,-0.19839,0.40076,0.52174,sleep
38,0.25743,13.754,32.665,32.413,0.072143,-0.19839,0.41966,0.51796,sleep
38,0.25743,13.754,32.614,32.394,0.20921,-0.19839,0.38186,0.51796,sleep
38,0.25743,13.754,32.58,32.375,0.18757,-0.19839,0.24575,0.5104,sleep
38,0.24855,13.899,32.513,32.357,0.072143,-0.19839,0.16635,0.5104,sleep
38,0.24855,13.995,32.479,32.338,0.0505,-0.19839,0.69188,0.5104,sleep
38,0.24855,13.947,32.428,32.319,0,-0.19839,0.23819,0.5104,sleep
38,0.24855,13.995,32.395,32.319,0.064929,-0.19839,0.35161,0.5104,sleep
38,0.24855,13.851,32.361,32.3,0.14068,-0.19839,0.24575,0.5104,sleep
38,0.23968,13.754,32.344,32.3,0.021643,-0.19839,0.3138,0.5104,sleep
38,0.23968,13.851,32.327,32.3,0.12264,-0.19839,0.55955,0.5104,sleep
38,0.23968,13.706,32.293,32.282,0.16232,-0.19118,0.44991,0.50662,sleep
38,0.23968,13.706,32.26,32.282,0.093786,-0.18757,0.56333,0.52174,sleep
38,0.23968,13.658,32.243,32.282,0.14429,-0.18757,0.54821,0.49906,sleep
38,0.23968,11.582,32.243,32.282,3.5927,-0.043286,5.9585,-0.13989,sleep
38,0.2308,8.349,32.327,32.263,0.13346,0,0.24197,-0.36673,sleep
38,0.22192,6.7564,32.395,32.225,0.064929,0,0.23441,-0.36673,sleep
38,0.22192,5.6464,32.462,32.188,0.072143,0,0.32136,-0.36673,sleep
38,0.22192,4.7777,32.53,32.169,0.13707,0,0.22684,-0.36673,sleep
38,0.21305,4.1504,32.58,32.169,0.021643,0,0.34783,-0.36673,sleep
38,0.21305,3.8608,32.614,32.169,5.3169,-0.021643,5.7883,-0.21928,sleep
38,0.21305,3.3299,32.648,32.169,0.19839,-0.010821,0.40832,-0.17391,sleep
38,0.21305,2.9439,32.699,32.188,0.086571,-0.010821,0.071834,-0.17391,sleep
38,0.21305,2.6543,32.75,32.207,0.23086,-0.007214,0.41966,-0.1777,sleep
38,0.21305,2.413,32.784,32.225,0.064929,-0.003607,0.30624,-0.20416,sleep
38,0.21305,2.2682,32.835,32.263,0.24529,-0.003607,0.56711,-0.20038,sleep
38,0.21305,2.0752,32.869,32.263,0.043286,-0.003607,0.48016,-0.20038,sleep
38,0.21305,1.9787,32.903,32.282,0.043286,-0.003607,0.77127,-0.20038,sleep
38,0.21305,2.22,32.92,32.282,4.9959,-0.039679,7.2212,-0.20794,sleep
38,0.21305,2.0752,32.937,32.3,0.093786,-0.018036,0.53309,-0.19282,sleep
38,0.20417,1.9304,32.971,32.3,0,-0.018036,0.24953,-0.19282,sleep
38,0.20417,1.7856,32.988,32.319,0.19479,-0.018036,0.6881,-0.19282,sleep
38,0.20417,1.6891,33.022,32.319,0.28136,-0.018036,0.32514,-0.19282,sleep
38,0.20417,1.5926,33.039,32.338,0.15871,-0.018036,0.65407,-0.19282,sleep
38,0.20417,1.5443,33.073,32.338,0.24529,-0.018036,0.16635,-0.19282,sleep
38,0.20417,1.4961,33.09,32.357,0.14068,-0.018036,0.71834,-0.19282,sleep
38,0.20417,1.3995,33.125,32.357,0.14068,-0.018036,0.48016,-0.19282,sleep
38,0.20417,1.3995,33.142,32.375,0.064929,-0.018036,0.34783,-0.19282,sleep
38,0.22192,2.0269,33.142,32.375,6.9438,-0.072143,8.5596,-0.17013,sleep
38,0.25743,2.3165,33.142,32.375,0.18757,0.014429,0.56333,-0.20038,sleep
38,0.25743,2.606,33.142,32.375,4.563,-0.032464,6.7373,-0.26087,sleep
38,0.24855,2.413,33.142,32.357,0.34629,0.010821,0.23819,-0.24953,sleep
38,0.23968,2.1234,33.159,32.338,0.25611,0.014429,0.27599,-0.24953,sleep
38,0.2308,1.9304,33.176,32.338,0.29218,0.014429,0.24953,-0.24953,sleep
38,0.22192,1.7856,33.176,32.338,0.21643,0.014429,0.46881,-0.24575,sleep
38,0.22192,1.6408,33.193,32.338,0.2525,0.014429,0.26087,-0.24953,sleep
38,0.21305,1.4961,33.21,32.338,0.27414,0.021643,0.82798,-0.27978,sleep
38,0.21305,1.4961,33.21,32.338,3.1779,-0.021643,4.4084,-0.28734,sleep
38,0.21305,2.413,33.193,32.319,3.4556,-0.039679,4.121,-0.21172,sleep
38,0.21305,2.1717,33.176,32.319,3.6288,-0.036071,3.8072,-0.12476,sleep
38,0.20417,2.2682,33.159,32.3,0.15871,-0.23446,0.38564,0.48016,sleep
38,0.21305,1.8339,33.159,32.3,0.090179,-0.23446,0.55955,0.47259,sleep
38,0.21305,1.4961,33.142,32.319,0.13707,-0.23446,0.70322,0.46503,sleep
38,0.21305,1.3513,33.142,32.319,0.021643,-0.23446,0.32514,0.46503,sleep
38,0.21305,1.1582,33.142,32.338,0.24168,-0.23446,0.28734,0.46503,sleep
38,0.21305,1.0617,33.142,32.357,0.046893,-0.23446,0.51418,0.46503,sleep
38,0.20417,1.0135,33.125,32.375,0.1515,-0.23446,0.85067,0.46503,sleep
38,0.20417,0.9652,33.125,32.394,0.093786,-0.23446,0.64651,0.46503,sleep
38,0.20417,0.91694,33.125,32.394,0.15511,-0.23446,0.79018,0.46503,sleep
38,0.20417,0.86868,33.125,32.413,0.068536,-0.23446,0.47637,0.46503,sleep
38,0.20417,0.82042,33.125,32.451,0.12264,-0.23446,0.66919,0.46503,sleep
38,0.20417,0.77216,33.125,32.451,0.0505,-0.23446,0.35161,0.46503,sleep
38,0.20417,0.7239,33.142,32.469,0.15871,-0.23446,0.6276,0.46503,sleep
38,0.20417,0.67564,33.142,32.488,0.043286,-0.22725,0.69566,0.46503,sleep
38,0.20417,3.1852,33.107,32.507,0.93425,-0.18757,3.2174,0.44613,sleep
38,0.20417,5.8877,33.005,32.507,0.12986,-0.18396,0.47637,0.44613,sleep
38,0.22192,6.2738,32.954,32.507,1.8288,-0.20921,2.949,0.53687,sleep
38,0.27519,8.349,32.869,32.488,0.13346,-0.25611,0.67297,0.81664,sleep
38,0.28406,9.9416,32.767,32.469,0.15511,-0.25611,0.36295,0.81664,sleep
38,0.27519,11.245,32.682,32.469,0.043286,-0.25611,0.36295,0.81664,sleep
38,0.27519,12.162,32.614,32.432,0.23807,-0.25611,0.46503,0.81286,sleep
38,0.26631,12.596,32.547,32.413,0.021643,-0.25611,0.41588,0.81286,sleep
38,0.25743,12.934,32.479,32.375,0.064929,-0.25611,0.35917,0.81286,sleep
38,0.25743,13.223,32.428,32.357,0.043286,-0.25611,0.2155,0.81286,sleep
38,0.24855,13.271,32.378,32.338,0.072143,-0.25611,0.47637,0.81286,sleep
38,0.24855,13.416,32.344,32.3,0.24889,-0.25611,0.53309,0.81286,sleep
38,0.24855,13.851,32.293,32.282,0.072143,-0.25611,0.38186,0.81286,sleep
38,0.23968,13.706,32.243,32.263,0.086571,-0.25611,0.30624,0.81286,sleep
38,0.23968,13.609,32.226,32.244,0.07575,-0.25611,0.44613,0.81286,sleep
38,0.23968,13.513,32.176,32.207,0.068536,-0.25611,0.54443,0.81286,sleep
38,0.23968,13.561,32.159,32.188,0.021643,-0.25611,0.40454,0.81286,sleep
38,0.23968,13.561,32.125,32.169,0.24889,-0.25611,0.41588,0.81286,sleep
38,0.2308,13.561,32.108,32.169,0.16232,-0.25611,0.48394,0.81286,sleep
38,0.2308,13.609,32.075,32.132,0.021643,-0.25611,0.28734,0.81286,sleep
38,0.2308,13.561,32.058,32.113,0.11182,-0.25611,0.30624,0.81286,sleep
38,0.22192,13.465,32.058,32.113,0.12625,-0.25611,0.38186,0.81286,sleep
38,0.22192,13.271,32.041,32.095,0.021643,-0.25611,0.57467,0.81286,sleep
38,0.2308,12.548,32.025,32.095,0.15871,-0.24529,0.707,0.77127,sleep
38,0.23968,8.8316,32.075,32.076,0.046893,-0.23446,0.28356,0.73347,sleep
38,0.23968,7.7216,32.125,32.076,0.046893,-0.23446,0.14745,0.72968,sleep
38,0.23968,7.9146,32.142,32.076,0.046893,-0.23807,0.28356,0.7259,sleep
38,0.23968,11.052,32.108,32.057,0.97754,-0.14068,0.79774,0.49528,sleep
38,0.23968,13.078,32.058,32.057,0.20561,-0.12625,0.75615,0.45747,sleep
38,0.24855,13.03,32.058,32.057,5.5694,-0.11543,7.0473,0.23441,sleep
38,0.24855,9.652,32.108,32.038,0.34989,-0.02525,0.79774,-0.21928,sleep
38,0.23968,7.3355,32.192,31.982,0.14068,-0.02525,0.86579,-0.21928,sleep
38,0.23968,5.8877,32.293,31.964,8.1594,-0.11543,13.41,-0.15123,sleep
38,0.23968,8.0594,32.293,31.945,3.8921,-0.56993,4.8999,0.87335,sleep
38,0.28406,9.8933,32.226,31.908,0.28857,-0.54829,0.67297,0.87713,sleep
38,0.30182,11.052,32.159,31.871,0.20921,-0.54829,0.74103,0.87713,sleep
38,0.30182,12.162,32.108,31.796,3.1959,-0.48696,6.3365,0.80152,sleep
38,0.31957,13.465,32.041,31.74,0.10821,-0.24168,0.18526,0.59736,sleep
38,0.31957,14.188,31.991,31.685,0.093786,-0.23807,0.28734,0.59358,sleep
38,0.31069,14.912,31.924,31.666,0.068536,-0.23807,0.48016,0.5898,sleep
38,0.31069,15.347,31.874,31.647,0.13346,-0.23446,0.34027,0.5898,sleep
38,0.31069,15.588,31.824,31.629,0.090179,-0.23446,0.57467,0.5898,sleep
38,0.30182,15.684,31.79,31.629,0.046893,-0.23446,0.44613,0.5898,sleep
38,0.30182,15.878,31.74,31.629,0.5555,-0.22725,0.62004,0.58224,sleep
38,0.30182,16.071,31.69,31.647,0.17314,-0.19118,0.20794,0.55199,sleep
38,0.29294,16.119,31.673,31.666,0.19839,-0.19118,0.2949,0.55199,sleep
38,0.29294,16.071,31.64,31.666,0.043286,-0.19118,0.21928,0.55199,sleep
38,0.29294,16.119,31.623,31.685,0.079357,-0.19118,0.20038,0.54821,sleep
38,0.28406,16.022,31.607,31.685,0.14789,-0.19118,0.21928,0.54065,sleep
38,0.27519,16.071,31.59,31.685,0.13707,-0.19118,0.43479,0.54065,sleep
38,0.27519,14.092,31.59,31.685,9.2235,-0.22725,9.07,0.41966,sleep
38,0.26631,10.955,31.623,31.666,0.12986,-0.18396,0.60114,0.46503,sleep
38,0.26631,9.1694,31.69,31.629,0.043286,-0.18396,0.63139,0.46503,sleep
38,0.25743,7.7216,31.757,31.61,0.86211,-0.19118,1.5841,0.43857,sleep
38,0.24855,7.6733,31.807,31.61,0.10821,-0.202,0.44613,0.2949,sleep
38,0.24855,7.8664,31.84,31.629,0.25971,-0.202,0.24575,0.2949,sleep
38,0.23968,7.5286,31.891,31.666,1.6304,-0.07575,3.0133,-0.20794,sleep
38,0.24855,6.4668,31.958,31.666,0.26693,-0.032464,0.5898,-0.45369,sleep
38,0.24855,5.8395,32.041,31.666,0.32104,-0.032464,0.80152,-0.45369,sleep
38,0.25743,5.3086,32.092,31.666,0.20561,-0.032464,0.69188,-0.45369,sleep
38,0.25743,4.826,32.142,31.647,0.202,-0.032464,0.55199,-0.45369,sleep
38,0.25743,4.4399,32.176,31.629,0.19479,-0.032464,0.43101,-0.45369,sleep
38,0.25743,4.1021,32.226,31.629,0.16954,-0.032464,0.82798,-0.45369,sleep
38,0.25743,3.7643,32.277,31.629,0.27414,-0.032464,0.62004,-0.45369,sleep
38,0.25743,3.523,32.31,31.629,0.36432,-0.032464,0.40454,-0.45369,sleep
38,0.24855,4.1021,32.327,31.61,9.4219,-0.12264,14.076,-0.10586,sleep
38,0.24855,3.3299,32.344,31.629,0.16954,-0.014429,0.72968,-0.098299,sleep
38,0.24855,2.6543,32.378,31.666,0.39679,-0.014429,0.6276,-0.10208,sleep
38,0.23968,2.22,32.428,31.685,0.2525,-0.014429,0.50662,-0.13989,sleep
38,0.23968,1.8821,32.462,31.703,0.25971,-0.014429,0.73725,-0.13989,sleep
38,0.23968,1.6891,32.496,31.74,0.11182,-0.010821,0.32514,-0.13611,sleep
38,0.2308,1.5443,32.53,31.778,0.18757,-0.010821,0.36295,-0.13611,sleep
38,0.2308,1.4478,32.58,31.796,0.068536,-0.010821,0.65785,-0.13611,sleep
38,0.22192,1.8339,32.597,31.815,7.8023,-0.090179,8.2004,-0.15879,sleep
38,0.22192,2.1717,32.614,31.852,0.068536,-0.064929,0.36295,-0.1777,sleep
38,0.22192,2.0752,32.631,31.852,0.11543,-0.061321,0.42722,-0.1777,sleep
38,0.22192,1.9787,32.648,31.871,0.11543,-0.061321,0.14367,-0.17391,sleep
38,0.22192,1.8339,32.665,31.871,0.090179,-0.061321,0.26087,-0.17391,sleep
38,0.22192,4.9708,32.631,31.871,6.6804,-0.202,4.6919,0.5293,sleep
38,0.22192,8.1077,32.513,31.852,0.18757,-0.19839,0.26087,0.65029,sleep
38,0.21305,10.038,32.395,31.815,0.086571,-0.19839,0.30246,0.65029,sleep
38,0.21305,11.245,32.277,31.778,0.24168,-0.19839,0.40076,0.65029,sleep
38,0.21305,12.113,32.176,31.759,0.11543,-0.19839,0.39698,0.65029,sleep
38,0.21305,12.692,32.092,31.74,0.14068,-0.19839,0.46503,0.65029,sleep
38,0.21305,13.078,32.025,31.722,0.11543,-0.19839,0.57089,0.65029,sleep
38,0.21305,13.465,31.941,31.722,0.27054,-0.19839,0.64273,0.65029,sleep
38,0.21305,13.754,31.874,31.703,0.17314,-0.19839,0.57467,0.65029,sleep
38,0.21305,13.899,31.824,31.703,0.202,-0.19839,0.54443,0.65029,sleep
38,0.21305,14.044,31.79,31.703,0.11543,-0.19839,0.75993,0.65029,sleep
38,0.21305,14.237,31.74,31.703,0.23086,-0.19839,0.57467,0.65029,sleep
38,0.21305,14.237,31.69,31.703,0.16232,-0.19839,0.59358,0.65029,sleep
38,0.21305,14.333,31.657,31.703,0.15511,-0.19839,0.42722,0.65029,sleep
38,0.21305,14.381,31.623,31.703,0.20921,-0.19839,0.74859,0.65029,sleep
38,0.21305,14.526,31.59,31.703,0.043286,-0.19839,0.54821,0.65029,sleep
38,0.21305,14.719,31.557,31.703,0.30661,-0.19839,0.60114,0.65029,sleep
38,0.21305,14.623,31.54,31.703,0.20921,-0.19839,0.2949,0.65029,sleep
38,0.21305,14.671,31.523,31.703,0.12986,-0.19839,0.53687,0.65029,sleep
38,0.21305,14.623,31.507,31.703,0.18396,-0.19839,0.49906,0.65029,sleep
38,0.21305,14.575,31.474,31.703,0.072143,-0.19839,0.45747,0.65029,sleep
38,0.20417,14.526,31.457,31.703,0.021643,-0.19839,0.44613,0.65029,sleep
38,0.20417,14.526,31.44,31.703,0.24529,-0.19839,0.66541,0.65029,sleep
38,0.20417,14.526,31.424,31.703,0.15871,-0.19839,0.51418,0.65029,sleep
38,0.20417,14.526,31.407,31.722,0.18757,-0.19839,0.39698,0.65029,sleep
38,0.20417,14.478,31.391,31.722,0.10821,-0.19839,0.41588,0.65029,sleep
38,0.20417,14.478,31.374,31.722,0.202,-0.19839,0.35161,0.65029,sleep
38,0.20417,14.43,31.357,31.722,0.21282,-0.19839,0.54443,0.65029,sleep
38,0.20417,14.478,31.341,31.722,0.43646,-0.19839,0.63139,0.65029,sleep
38,0.20417,14.478,31.341,31.722,0.202,-0.19839,0.5898,0.65029,sleep
38,0.20417,14.381,31.324,31.74,0.072143,-0.19839,0.7864,0.65029,sleep
38,0.20417,14.381,31.324,31.74,0.26332,-0.19839,0.49528,0.65407,sleep
38,0.20417,14.381,31.308,31.74,0.043286,-0.19839,0.55199,0.65407,sleep
38,0.20417,14.333,31.291,31.74,0.68896,-0.19118,1.5766,0.56333,sleep
38,0.20417,13.754,31.291,31.74,0.10821,-0.18396,1.2363,0.44991,sleep
38,0.20417,13.416,31.291,31.722,0.043286,-0.18036,0.75237,0.44991,sleep
38,0.20417,13.271,31.308,31.722,0.072143,-0.18036,1.1872,0.44991,sleep
38,0.20417,13.127,31.308,31.722,0.064929,-0.18036,1.0095,0.44613,sleep
38,0.20417,12.982,31.324,31.722,0.097393,-0.18036,0.49528,0.44613,sleep
38,0.20417,12.596,31.324,31.74,3.2789,-0.19118,5.2326,0.38564,sleep
38,0.19529,12.065,31.324,31.722,0.12986,-0.18036,0.85445,0.37429,sleep
38,0.19529,11.824,31.324,31.685,0.093786,-0.18036,0.33649,0.37429,sleep
38,0.20417,9.1211,31.374,31.685,1.1543,-0.13346,2.2042,0.8242,sleep
38,0.20417,5.5982,31.507,31.685,0.086571,-0.11904,0.62382,0.89226,sleep
38,0.20417,4.0056,31.623,31.685,0.086571,-0.12264,1.0926,0.89226,sleep
38,0.20417,3.0886,31.757,31.685,0.16232,-0.12264,0.99434,0.89226,sleep
38,0.20417,2.5095,31.857,31.666,0.046893,-0.12264,0.65407,0.89226,sleep
38,0.20417,2.0269,31.941,31.666,0.064929,-0.12264,0.62382,0.89226,sleep
38,0.20417,1.7374,32.025,31.666,0.043286,-0.11904,0.57467,0.89226,sleep
38,0.20417,1.5926,32.075,31.666,0.064929,-0.12264,0.75237,0.89226,sleep
38,0.20417,1.5926,32.125,31.666,0.043286,-0.12264,0.46503,0.89226,sleep
38,0.20417,1.7856,32.142,31.647,0.11543,-0.12264,0.81286,0.89226,sleep
38,0.20417,3.6678,32.142,31.647,0.28136,-0.14068,0.50662,0.83933,sleep
38,0.20417,9.3624,31.991,31.666,0.38957,-0.16232,0.48016,0.77505,sleep
38,0.20417,11.582,31.84,31.666,0.23086,-0.16232,0.40454,0.77505,sleep
38,0.20417,12.789,31.723,31.666,0.42564,-0.16232,0.55577,0.77127,sleep
38,0.20417,13.561,31.64,31.685,0.28496,-0.16232,0.57467,0.77127,sleep
38,0.20417,12.644,31.607,31.685,1.7206,-0.101,3.0284,0.10208,sleep
38,0.20417,9.1694,31.673,31.666,0.13346,-0.061321,0.35917,-0.29868,sleep
38,0.20417,7.2873,31.774,31.61,0.23446,-0.061321,0.32514,-0.29868,sleep
38,0.20417,6.0325,31.84,31.592,0.16232,-0.061321,0.64273,-0.29868,sleep
38,0.20417,5.0673,31.907,31.573,0.11543,-0.061321,0.48016,-0.29868,sleep
38,0.20417,4.3434,31.974,31.573,0.11904,-0.061321,0.1172,-0.2949,sleep
38,0.20417,4.4882,32.025,31.573,9.6852,-0.16954,15.482,-0.20794,sleep
38,0.20417,4.2469,32.058,31.573,0.5555,-0.039679,0.6087,-0.30624,sleep
38,0.20417,3.6195,32.092,31.573,0.36432,-0.039679,0.41588,-0.30624,sleep
38,0.20417,3.1369,32.125,31.573,0.56271,-0.039679,0.68053,-0.31002,sleep
38,0.20417,2.7508,32.159,31.573,0.55189,-0.039679,0.56711,-0.30624,sleep
38,0.20417,2.4613,32.192,31.573,0.29579,-0.039679,0.84689,-0.30624,sleep
38,0.20417,2.2682,32.226,31.592,0.54107,-0.039679,0.32514,-0.30624,sleep
38,0.20417,2.0752,32.26,31.592,0.47254,-0.039679,0.57845,-0.30624,sleep
38,0.20417,1.9304,32.293,31.61,0.24168,-0.039679,0.3932,-0.30624,sleep
38,0.20417,1.7856,32.327,31.61,0.48336,-0.039679,0.42344,-0.30624,sleep
38,0.20417,1.6408,32.344,31.629,0.41121,-0.039679,0.55577,-0.30624,sleep
38,0.20417,1.5443,32.361,31.629,0.52304,-0.039679,0.54065,-0.30624,sleep
38,0.20417,1.4961,32.395,31.647,0.25971,-0.039679,0.47259,-0.30624,sleep
38,0.20417,1.3995,32.411,31.666,0.35711,-0.039679,0.59358,-0.30624,sleep
38,0.20417,1.9304,32.428,31.666,12.423,-0.24889,20.594,-0.17391,sleep
38,0.23968,7.239,32.31,31.61,0.064929,-0.64568,0.48772,0.27221,sleep
38,0.28406,10.617,32.142,31.573,0.15511,-0.64207,0.29868,0.25709,sleep
38,0.29294,12.885,32.008,31.555,0.13707,-0.64207,0.14745,0.24953,sleep
38,0.30182,14.381,31.891,31.518,8.4912,-0.65289,12.752,0.25331,sleep
38,0.30182,12.644,31.824,31.481,1.6954,-0.061321,2.155,-0.25709,sleep
38,0.30182,10.135,31.84,31.444,0.072143,-0.057714,0.6276,-0.24953,sleep
38,0.29294,8.349,31.891,31.388,0.043286,-0.057714,0.33649,-0.24575,sleep
38,0.29294,6.9494,31.941,31.388,0.22004,-0.057714,0.5898,-0.24953,sleep
38,0.27519,5.8395,31.991,31.37,0.18757,-0.054107,0.34405,-0.24953,sleep
38,0.26631,5.019,32.041,31.351,0.53386,-0.046893,0.56711,-0.25331,sleep
38,0.26631,4.2951,32.075,31.351,0.62043,-0.036071,1.4858,-0.26087,sleep
38,0.25743,3.716,32.108,31.351,0.303,-0.036071,1.017,-0.26087,sleep
38,0.24855,3.1852,32.159,31.37,0.31021,-0.036071,0.79774,-0.26087,sleep
38,0.24855,2.7991,32.176,31.37,0.60239,-0.036071,0.90738,-0.26087,sleep
38,0.23968,3.6678,32.192,31.37,14.439,-0.13346,17.671,-0.27978,sleep
38,0.24855,3.3782,32.192,31.37,0.16954,-0.07575,0.54821,-0.29868,sleep
38,0.24855,3.0404,32.226,31.351,0.18396,-0.07575,0.53687,-0.29868,sleep
38,0.24855,2.7508,32.26,31.333,0.20561,-0.064929,0.45369,-0.29868,sleep
38,0.24855,2.5578,32.277,31.333,0.19118,-0.061321,0.46503,-0.2949,sleep
38,0.23968,2.3165,32.31,31.333,0.097393,-0.061321,0.61626,-0.2949,sleep
38,0.23968,2.1234,32.327,31.314,0.14429,-0.061321,0.46881,-0.2949,sleep
38,0.23968,2.2682,32.327,31.333,5.638,-0.20561,8.2874,-0.1966,sleep
38,0.2308,3.6678,32.31,31.314,1.919,-0.093786,1.4442,-0.29868,sleep
38,0.2308,3.1852,32.31,31.314,0.14068,-0.079357,0.4121,-0.30624,sleep
38,0.23968,2.8956,32.327,31.314,0.14068,-0.07575,0.85445,-0.30624,sleep
38,0.23968,2.6543,32.344,31.314,0.17314,-0.07575,0.1966,-0.30624,sleep
38,0.23968,2.4613,32.361,31.333,0.11543,-0.07575,0.34027,-0.30624,sleep
38,0.23968,2.3165,32.378,31.333,0.07575,-0.07575,0.44991,-0.30624,sleep
38,0.23968,2.22,32.395,31.351,0,-0.07575,0.37051,-0.30624,sleep
38,0.23968,2.0752,32.411,31.37,0.18036,-0.07575,0.43479,-0.30624,sleep
38,0.23968,2.0269,32.428,31.388,0.12986,-0.07575,0.41588,-0.30624,sleep
38,0.23968,1.9304,32.428,31.388,0.14429,-0.07575,0.5104,-0.30624,sleep
38,0.23968,1.8821,32.445,31.388,0.02525,-0.07575,0.5104,-0.30624,sleep
38,0.23968,1.8339,32.462,31.407,0.19479,-0.07575,0.27978,-0.30624,sleep
38,0.23968,1.7856,32.479,31.407,0.18396,-0.07575,0.35539,-0.30624,sleep
38,0.23968,1.6891,32.496,31.425,0.11182,-0.07575,0.40454,-0.30624,sleep
38,0.23968,1.6408,32.496,31.425,0.021643,-0.07575,0.2155,-0.30624,sleep
38,0.23968,1.5926,32.513,31.444,0.057714,-0.072143,0.54065,-0.2949,sleep
38,0.23968,1.5926,32.53,31.444,0.082964,-0.068536,0.58224,-0.27978,sleep
38,0.23968,1.5926,32.547,31.462,0.043286,-0.068536,0.61626,-0.27978,sleep
38,0.24855,2.22,32.547,31.462,6.3341,-0.18036,9.1834,0.007562,sleep
38,0.29294,6.9012,32.428,31.462,0.36432,-0.19839,0.52174,0.72212,sleep
38,0.30182,9.7003,32.277,31.425,0.16232,-0.19839,0.54443,0.71834,sleep
38,0.30182,11.631,32.125,31.388,0.21282,-0.19839,0.20416,0.71834,sleep
38,0.31069,12.499,32.025,31.37,0.19839,-0.19839,0.77127,0.71834,sleep
38,0.30182,13.465,31.907,31.333,0.16232,-0.19479,0.53309,0.71456,sleep
38,0.30182,14.092,31.824,31.314,0.1515,-0.19479,0.74481,0.71456,sleep
38,0.30182,14.575,31.74,31.277,0.36432,-0.20561,0.54821,0.71456,sleep
38,0.30182,14.768,31.673,31.259,0.097393,-0.23446,0.44613,0.69566,sleep
38,0.29294,15.105,31.607,31.259,0.02525,-0.23446,0.38564,0.69566,sleep
38,0.29294,15.25,31.557,31.24,0.11543,-0.23446,0.72212,0.69188,sleep
38,0.29294,15.347,31.507,31.222,0.064929,-0.23446,0.89604,0.69188,sleep
38,0.29294,15.154,31.457,31.203,0.18757,-0.23446,0.44235,0.69188,sleep
38,0.29294,15.298,31.407,31.203,0.043286,-0.23446,0.66541,0.69188,sleep
38,0.29294,15.347,31.357,31.185,0.13346,-0.23446,0.66541,0.69188,sleep
38,0.29294,15.154,31.341,31.185,1.7206,-0.21643,1.5047,0.64651,sleep
38,0.29294,14.381,31.308,31.185,0.18757,-0.202,0.28734,0.60114,sleep
38,0.30182,14.14,31.291,31.185,0.17675,-0.202,0.3932,0.59736,sleep
38,0.30182,14.478,31.241,31.185,0.48696,-0.20561,1.3384,0.80152,sleep
38,0.31069,15.395,31.142,31.203,0.21282,-0.19839,0.60492,0.80152,sleep
38,0.3462,15.154,31.076,31.203,0.69979,-0.20561,1.0586,0.78262,sleep
38,0.3462,13.802,31.092,31.203,0.62043,-0.21282,0.49528,0.75993,sleep
38,0.3462,13.513,31.125,31.222,0.28857,-0.21282,0.80908,0.75993,sleep
38,0.3462,13.513,31.142,31.222,0.24168,-0.21282,0.50284,0.75993,sleep
38,0.3462,13.561,31.142,31.222,0.30661,-0.22725,0.86957,0.74859,sleep
38,0.3462,10.762,31.192,31.222,5.775,-0.20921,9.2061,0.86579,sleep
