age,sensor1,sensor2,sensor3,sensor5,sensor6,sensor7,sensor8,sensor9,gender
35,2.5033,13.995,31.973,31.794,26.959,-0.11163,36.591,-0.66649,F
34,14.638,18.097,33.702,33.598,9.6116,0.81939,16.789,-0.55072,F
36,0.6924,20.655,31.793,31.327,6.5484,0.050224,12.077,-0.96575,M
36,3.4176,12.934,31.375,30.958,60.857,0.79341,83.751,-0.4949,M
34,0.28406,18.484,28.578,28,20.84,0.87551,30.847,-0.32136,F
39,3.0448,8.5903,31.155,31.943,83.989,0.72504,115.51,-0.59976,F
31,6.6488,39.332,32.088,31.444,172.94,0.74271,235.92,-0.18925,M
34,4.3497,24.227,29.919,29.454,78.21,0.79125,91.982,-0.40974,F
30,1.9441,20.076,32.417,31.902,75.757,0.84222,80.43,-0.3863,M
36,3.1779,41.021,30.799,29.948,121.84,0.55199,173.36,-0.5856,M
53,4.1367,22.972,34.203,33.75,82.005,0.76864,104.73,-0.43164,F
24,8.7793,7.8664,31.851,31.064,119.23,0.82665,216.47,-0.42792,M
53,6.3648,39.428,33.472,32.921,154.62,0.84911,176.74,-0.32718,F
26,8.8059,19.449,32.895,31.924,58.313,0.94143,36.646,-0.18043,M
42,1.8464,25.819,32.964,32.907,28.618,-0.35883,41.118,-0.89631,M
53,4.7137,22.489,30.955,30.37,105.4,0.63125,137.53,-0.5799,F
53,8.0514,18.484,32.39,31.842,14.999,0.60911,20.536,-0.70328,F
39,2.8584,14.623,32.783,32.247,135.27,0.69979,115.78,-0.36542,F
36,0.71903,15.154,33.356,33.05,11.729,-0.20476,20.313,-0.94753,M
32,2.4145,29.825,32.908,32.569,130.1,0.70332,180.06,-0.31169,M
35,17.062,14.575,32.352,32.127,79.253,0.91337,95.947,-0.15019,F
35,18.082,27.219,31.673,31.246,58.807,0.43184,92.873,-0.64106,F
30,1.7133,14.768,30.894,30.299,27.407,0.54474,36.25,-0.62682,M
49,2.3701,15.733,32.307,32.053,37.007,0.26105,38.171,-0.55072,F
53,10.599,31.369,35.074,34.995,65.751,0.8953,108.18,-0.17299,F
37,2.9383,24.999,32.746,33.807,101.55,0.81358,125.64,-0.40179,M
53,1.9352,13.851,32.472,32.089,75.599,0.39745,82.822,-0.43226,F
30,2.7607,25.047,33.635,33.201,113.07,0.76022,125.6,-0.56483,M
54,0.52374,26.495,32.595,32.406,35.938,0.693,49.677,-0.40554,F
36,0.60363,13.03,31.53,31.197,71.993,0.8242,107.27,-0.20353,M
36,1.2428,19.787,31.961,30.897,42.542,0.6363,81.446,-0.71552,M
34,4.4385,26.495,33.154,32.991,79.88,0.48946,131.38,-0.66235,F
34,11.709,12.355,34.622,34.792,73.296,0.65624,119.6,-0.55816,F
53,1.9618,39.235,30.818,30.523,180.53,0.90572,179.29,-0.076927,F
30,0.44385,44.351,30.845,29.808,4.8601,-0.38248,3.3965,-0.85642,M
26,0.20417,21.814,30.96,29.842,9.784,0.39151,14.951,-0.41498,M
36,3.1602,10.472,33.333,32.433,31.189,0.8865,48.008,-0.056239,M
34,7.5987,21.041,33.547,33.085,95.528,0.46046,109.43,-0.5656,F
56,0.15979,22.296,31.002,30.579,116.59,1.0057,43.755,-0.2928,F
30,6.0718,17.325,30.364,30.101,103.74,0.82876,114.3,-0.26866,M
43,0.24855,15.733,31.67,30.365,12.293,0.98903,11.397,-0.21133,M
33,2.0861,26.639,32.352,31.769,180.96,0.7949,177.62,-0.45424,M
32,1.4647,27.267,33.523,33.237,168.32,0.55423,193.31,-0.48888,M
30,0.39059,36.967,27.822,27.018,35.205,0.82091,44.163,-0.41006,M
36,1.8464,17.663,31.801,31.566,53.956,-0.068419,66.358,-0.61094,M
53,10.413,9.3624,32.886,33.207,110.21,0.76832,164.31,-0.19065,F
28,6.1784,32.238,31.782,31.615,190.48,0.90951,282.87,-0.11977,M
39,0.32845,20.655,29.015,28.778,30.156,0.86571,35.966,-0.2542,F
49,1.4381,27.846,31.433,30.657,213.59,0.833,165.9,0.4486,F
32,2.3879,24.613,33.23,32.793,176.48,0.79169,189.99,-0.41432,M
53,0.99422,17.567,33.386,33.54,57.473,0.53503,68.66,-0.58978,F
39,7.4123,36.291,34.014,33.6,203.24,0.82779,206.93,-0.36702,M
42,5.2818,8.4938,31.238,30.596,422.46,0.90015,426.77,0.27788,M
33,13.005,23.696,32.629,32.086,92.075,0.7875,109.75,-0.28711,M
35,9.7025,43.193,32.021,31.5,45.805,0.57488,69.897,-0.56417,F
31,12.383,23.213,33.71,32.86,164.67,0.77574,225.67,-0.38717,M
52,9.09,16.36,34.216,33.337,14.35,-0.49,41.067,-0.78595,F
35,13.165,11.582,31.488,30.637,66.134,0.82115,90.533,-0.47881,F
56,0.61251,18.435,31.496,30.803,55.838,0.93763,38.696,-0.32493,F
52,7.2613,34.12,33.711,33.375,12.204,0.5425,21.673,-0.66035,F
35,3.1513,28.618,32.391,32.625,2.8494,-0.078556,3.5814,-0.59274,F
30,5.7079,22.923,32.895,32.24,194.2,0.72561,175.71,-0.26513,M
30,5.7523,25.385,33.184,32.728,156.71,0.81517,184.04,-0.37537,M
56,1.5268,16.65,33.865,33.617,47.082,0.99352,34.256,0.014729,F
32,3.2933,29.68,33.349,33,164.76,0.82115,202.2,-0.31549,M
56,3.2756,34.168,31.706,31.718,77.652,0.57607,105.86,-0.096792,F
26,4.2609,22.682,32.374,31.321,194.38,0.8505,239.68,-0.071777,M
56,3.3466,28.618,31.838,31.682,35.353,0.55316,42.559,-0.92583,F
37,1.66,33.734,31.618,31.634,125.96,0.93438,140.36,-0.23953,M
42,2.885,27.991,33.233,32.888,156.15,0.82069,161.4,-0.28589,M
36,5.4771,21.138,32.841,32.986,72.454,0.41896,141.46,-0.74672,M
52,7.2258,10.858,33.223,33.252,54.357,0.38564,76.688,-0.51418,F
54,0.47048,14.816,33.035,32.614,4.5973,0.83027,9.2431,-0.46885,F
30,6.3026,21.234,34.653,34.168,99.744,0.85524,130.63,-0.34966,M
49,5.0865,30.79,30.505,30.072,92.407,0.448,122.84,0.59216,F
30,10.67,32.189,33.102,32.508,157.71,0.56625,250.94,-0.28617,M
36,5.5481,11.196,33.098,32.986,6.5313,0.67333,15.328,-0.34556,M
34,6.1517,26.977,28.434,28.231,114.88,0.68868,113.58,-0.58247,F
24,5.264,24.082,31.333,30.971,110.64,0.72513,141,-0.54327,M
32,1.3049,24.613,34.472,34.309,179.54,0.7674,177.46,-0.47008,M
34,10.448,14.478,33.961,33.942,79.3,0.82665,92.364,-0.36466,F
32,0.98534,41.262,32.721,32.551,63.328,0.58976,62.4,-0.62427,M
30,1.802,4.7295,30.944,30.848,70.584,0.53315,96.148,-0.70336,M
32,2.0772,29.052,34.455,34.233,157.11,0.79937,172.34,-0.34974,M
56,0.1154,16.312,31.256,31.732,4.8844,1.0453,3.2968,-0.061478,F
49,4.3763,20.269,31.383,30.731,37.037,0.357,55.189,0.66393,F
37,3.5508,32.045,33.589,33.431,174.54,0.76384,133.7,-0.5486,M
56,0.94983,39.718,32.073,32.073,6.8356,0.98236,5.6928,-0.069964,F
35,2.4145,11.824,30.027,29.397,35.452,0.96031,45.855,-0.20353,F
42,0.37283,20.8,31.306,31.16,162.79,0.84201,170.8,-0.18544,M
26,3.8792,13.271,31.724,30.669,155.59,0.51996,176.47,-0.45677,M
53,8.6373,50.19,34.472,34.252,137.27,0.75674,166.01,-0.37982,F
53,2.814,6.8529,31.912,31.32,27.624,0.82964,42.603,-0.42102,F
35,5.5126,38.704,31.203,30.989,60.489,0.74751,83.924,-0.56485,F
30,6.4624,40.876,32.912,32.334,203.66,0.80747,242.48,-0.26881,M
30,4.9178,30.452,31.114,30.545,0.89677,0.12279,1.1673,-0.79906,M
30,0.67465,27.508,32.018,30.925,48.433,0.72541,55.15,-0.60057,M
26,1.6955,16.939,33.591,32.615,109,0.90049,105.96,-0.15097,M
27,17.914,17.567,32.024,31.732,68.167,0.93874,87.201,-0.16968,M
36,4.2254,33.83,30.311,30.393,22.019,0.9036,48.015,-0.40349,M
53,6.1251,14.864,33.214,33.187,22.216,0.69618,33.233,-0.56004,F
53,7.4123,26.398,35.351,34.995,127.86,0.8953,151.62,0.0075213,F
34,10.741,27.412,30.262,30.439,76.583,0.75096,98.385,-0.44188,F
35,6.2316,18.725,32.307,32.116,109.63,0.67129,142.95,-0.42134,F
53,14.745,12.885,34.213,34.861,25.68,0.76138,31.677,-0.36094,F
53,10.377,25.53,33.321,32.754,140.67,0.87753,156.83,-0.075213,F
53,3.1868,10.955,31.997,31.527,83.866,0.84407,117.93,-0.31378,F
26,16.573,22.875,33.482,32.695,198.37,0.91226,121.43,-0.31123,M
33,2.7163,26.253,31.479,30.393,126.24,0.81286,140.98,-0.38207,M
35,8.2289,29.776,32.266,32.36,35.431,0.62967,41.982,-0.13093,F
33,1.802,22.007,31.89,31.461,101.68,0.81863,95.636,-0.30931,M
30,14.549,19.883,32.391,31.905,172.02,0.65491,173.3,-0.37191,M
26,6.2671,26.302,33.001,32.305,15.354,0.53025,23.213,-0.96371,M
32,1.0919,49.466,32.621,32.587,166.83,0.91689,185.18,-0.31929,M
53,9.7558,32.72,32.233,32.014,51.099,0.73757,79.675,-0.58611,F
36,1.3138,37.739,32.428,31.55,142.72,0.68502,192.01,-0.52222,M
52,8.2644,9.0729,34.532,34.049,2.5165,0.35,4.4825,-0.79313,F
54,2.1482,21.717,33.377,32.909,45.269,0.6463,53.493,-0.47847,F
30,6.0008,14.381,30.247,29.713,56.749,0.74628,63.146,-0.52672,M
53,5.8144,26.446,34.815,35.033,154.16,0.7745,170.13,-0.041367,F
30,2.4855,20.655,31.698,31.808,7.4785,0.10605,12.104,-0.90496,M
54,2.5654,25.578,32.967,31.798,32.786,0.33922,33.632,-0.71771,F
48,0.63914,23.889,33.608,33.607,145.67,0.79865,193.59,0.016833,M
30,0.25743,30.79,28.701,28.278,23.837,0.83244,39.738,-0.53025,M
37,3.249,30.935,32.13,32.388,213.74,0.83845,197.4,-0.28589,M
56,0.71016,22.296,31.736,31.065,3.8488,0.85067,5.9524,-0.34993,F
54,1.0564,28.57,32.916,32.7,15.529,0.87839,18.411,-0.32136,F
53,9.2587,33.396,34.319,34.347,140.58,0.83135,194.36,-0.26701,F
56,1.7488,23.84,31.724,31.642,70.078,0.88743,54.207,-0.19826,F
53,0.08877,21.958,26.458,25.995,53.323,0.81401,71.246,-0.42493,F
53,17.763,36.291,34.746,34.499,155.32,0.73897,184.13,-0.53777,F
53,2.9028,5.5016,32.048,31.414,68.161,0.42204,105.07,-0.75069,F
36,5.0954,18.484,30.648,30.23,49.659,0.62844,48.228,-0.48783,M
34,16.804,21.717,33.736,33.846,38.725,0.67437,54.353,-0.53583,F
53,0.64802,-8.1559,31.189,30.983,23.93,0.81521,33.265,-0.42499,F
56,0.12428,22.393,31.723,31.572,40.135,0.86738,50.21,-0.29037,F
36,2.1837,15.781,32.267,32.397,68.465,0.55876,93.908,-0.63784,M
32,2.6631,40.635,33.009,32.868,24.977,0.48974,32.598,-0.85144,M
54,0.51486,22.634,33.479,32.859,29.328,0.52934,29.415,-0.59165,F
53,0.053262,16.601,26.824,25.565,36.403,0.59157,60.456,-0.6792,F
30,1.6866,21.669,30.746,30.008,9.1833,0.92335,7.3251,-0.3207,M
35,18.082,17.277,33.577,33.002,229.13,0.84076,248.44,-0.36266,F
26,3.6928,18.966,32.381,31.338,93.795,0.70326,112.23,-0.17874,M
56,1.6511,21.379,33.523,33.674,0.2121,0.73677,0.23198,0.31668,F
53,1.7576,18.339,30.39,29.762,81.568,0.67093,124.72,-0.46869,F
33,2.1216,19.207,32.25,31.713,43.96,0.99744,42.043,-0.26375,M
31,6.7021,34.988,32.374,31.742,159.45,0.84626,193.77,-0.29637,M
53,12.907,15.395,33.518,33.774,78.129,0.80127,87.065,-0.28652,F
39,5.0865,7.6251,33.946,34.224,51.096,0.73187,61.389,-0.55246,M
53,3.8881,27.267,33.439,33.218,65.531,0.87043,93.839,-0.36102,F
25,3.0625,5.5016,32.137,30.953,29.763,-0.29005,29.813,-0.97492,M
27,4.8468,9.7003,31.886,31.618,51.108,0.5656,77.371,-0.6469,M
27,1.9618,14.092,30.732,30.696,61.662,0.87589,82.892,-0.24392,M
36,0.14203,36.533,28.914,28.305,41.15,0.85102,66.008,-0.41662,M
33,2.1926,22.779,31.625,31.148,74.101,0.69584,62.441,-0.29827,M
36,1.0475,34.94,32.819,31.699,118,0.75462,165.76,-0.42581,M
53,7.288,8.349,34.245,34.24,69.817,0.70318,93.65,-0.5678,F
26,2.6276,17.084,32.551,31.582,62.358,0.505,59.73,-0.35747,M
39,8.2201,27.412,32.629,32.499,185.65,0.84201,211.45,-0.18931,M
35,18.127,19.111,32.607,32.779,74.835,0.4161,96.837,-0.83793,F
53,4.3852,10.328,31.356,31.208,91.621,0.606,110.45,-0.63153,F
36,17.133,24.806,32.043,32.166,110.63,0.4227,156.23,-0.73878,M
30,13.626,30.452,33.745,33.161,172.9,0.61397,238.76,-0.23198,M
36,2.5743,12.692,34.6,34.552,10.168,-0.17485,13.61,-1.0105,M
35,18.056,21.62,33.79,34.234,77.813,0.65344,120.48,-0.48562,F
30,18.038,18.58,32.299,31.694,121.84,0.81305,126.01,-0.38885,M
36,7.3679,33.734,29.255,28.77,10.407,0.55737,36.935,-0.82616,M
53,5.0244,14.188,34.412,34.539,35.205,0.85928,72.285,-0.32001,F
26,4.5006,26.398,31.973,31.387,143.97,0.79631,169.85,-0.33877,M
53,0.044385,44.496,26.653,27.103,1.9433,0.91729,2.4447,-0.12652,F
54,0.42609,21.524,33.36,32.985,40.995,0.59988,48.533,-0.35707,F
39,0.71903,17.229,31.524,31.021,80.176,0.41482,95.191,-0.71097,F
42,2.1482,32.72,32.196,32.499,124.67,0.73897,125.27,-0.30521,M
36,0.24855,25.385,30.739,30.274,183.41,0.61908,296.95,-0.57042,M
54,0.48823,20.124,34.29,33.808,50.465,0.75051,73.792,-0.25303,F
36,1.7044,31.562,31.938,31.085,9.7295,0.53117,17.787,-0.7552,M
53,0.079893,15.298,28.064,27.166,146.24,0.71061,174.05,-0.61565,F
53,4.1988,12.885,32.252,32.114,79.097,0.63846,115.42,-0.5799,F
37,3.9769,37.015,33.082,32.721,164.96,0.86687,202.66,-0.22021,M
32,4.4385,21.09,34.259,33.891,202.01,0.88743,254.91,-0.22046,M
32,1.296,35.037,34.199,33.968,134.93,0.79582,148.68,-0.42119,M
56,0.22192,15.926,33.465,33.522,60.737,0.68799,57.667,-0.1268,F
54,2.0683,23.213,33.446,32.947,67.133,0.45705,99.501,-0.68558,F
37,2.4234,29.728,32.646,32.314,37.46,0.52581,40.481,-0.57564,M
35,16.405,32.962,33.825,34.293,97.584,0.54989,137.27,-0.54632,F
26,8.1224,20.462,32.476,31.229,193.48,0.7665,233.46,-0.20815,M
54,0.21305,22.682,33.205,32.746,66.23,0.78314,62.469,-0.4242,F
56,0.66577,43.096,32.878,32.539,63.477,0.76282,47.829,-0.19148,F
53,8.8503,39.863,32.78,33.251,67.677,0.64968,122.44,-0.46523,F
35,15.428,20.51,31.471,30.93,82.627,0.40127,137.51,-0.68502,F
28,2.7341,23.213,32.429,32.148,84.453,0.92372,117.27,-0.17772,M
53,6.853,7.1425,32.441,32.574,168.24,0.5801,215.92,-0.57304,F
53,11.611,11.775,35.1,36.11,49.918,0.54649,75.825,-0.54948,F
53,12.951,31.224,34.832,34.689,157.41,0.82069,198.25,-0.12786,F
33,1.8109,15.781,31.202,30.376,99.32,0.81401,95.229,-0.36998,M
36,16.635,20.173,32.602,32.166,111.98,0.80426,160.4,-0.44088,M
25,18.109,20.607,32.764,32.067,200.82,0.78314,294.92,-0.16373,M
36,2.6631,33.203,32.819,32.169,60.425,0.87184,85.443,-0.13658,M
53,5.4593,13.851,33.927,32.791,66.45,0.46242,113.25,-0.49453,F
36,0.36396,34.651,30.164,29.563,135.85,0.5678,176.53,-0.5664,M
56,3.6573,39.621,32.767,32.563,94.673,0.75282,113.27,-0.046292,F
30,2.5033,26.639,31.978,31.884,153.86,0.83063,196.44,-0.36443,M
35,1.3582,18.339,31.807,31.646,18.002,-0.32001,21.019,-0.63335,F
27,17.283,10.376,32.196,32.381,12.188,0.97016,16.406,-0.17322,M
52,7.217,11.148,34.801,34.546,28.641,0.63916,37.178,-0.24995,F
32,0.15091,20.897,31.42,30.943,122.49,0.82483,130,-0.24327,M
33,14.256,19.063,31.283,30.639,132.66,0.756,205.08,-0.31582,M
26,6.9063,25.578,32.902,31.805,168.61,0.833,242.71,-0.28711,M
52,1.66,39.525,34.339,35.96,61.684,0.581,110.95,-0.57062,F
34,5.8677,23.261,33.325,32.689,14.978,0.22842,21.322,-0.50234,F
33,1.2339,25.336,31.91,31.115,19.288,0.66496,40.651,-0.74363,M
53,6.2583,66.937,29.926,29.863,15.722,0.80254,27.654,-0.36998,F
53,8.371,28.232,35.368,35.11,152.78,0.707,146.33,-0.45504,F
35,4.9356,19.69,33.669,34.293,47.198,0.37135,83.162,-0.52132,F
54,2.3701,24.516,33.669,33.137,86.211,0.66058,120.05,-0.48919,F
33,0.23968,36.822,29.132,27.873,299.37,0.94897,207.78,-0.33208,M
53,3.0182,19.256,34.535,34.076,62.104,0.61636,98.013,-0.52467,F
53,11.087,33.878,34.936,34.689,115.92,0.67147,131.15,-0.48512,F
53,5.7434,34.409,34.206,35.492,105.72,0.66772,143.96,-0.12855,F
33,6.1517,16.746,31.961,31.246,29.69,0.87133,31.317,-0.40662,M
36,1.1984,32.045,32.887,32.207,100.63,0.68502,151.17,-0.41376,M
43,0.33732,26.012,31.67,30.256,502,0.78427,187.6,-0.1998,M
37,3.4531,43.82,33.014,32.74,60.685,0.87753,65.341,0.21635,M
36,8.1668,19.594,31.841,31.807,64.154,0.1197,98.42,-0.83013,M
31,6.5601,27.943,32.967,32.36,156.16,0.83912,178.57,-0.25709,M
49,0.71903,24.275,31.433,30.97,41.398,0.798,57.515,0.57062,F
33,6.2849,18.484,31.944,31.227,175.14,0.91337,131.5,-0.26741,M
53,1.2073,21.91,33.342,32.539,42.779,0.54747,60.694,-0.51351,F
49,0.25743,19.497,30.521,29.853,26.25,0.805,36.664,0.54909,F
53,4.3142,19.931,32.628,32.782,48.776,0.28857,85.499,-0.62756,F
34,6.9329,24.999,33.461,33.312,102.5,0.67437,107.94,-0.41304,F
30,0.21305,26.639,27.724,27.066,30.196,0.8229,34.701,-0.37172,M
35,17.035,29.921,31.944,31.943,112.26,0.7696,140.2,-0.50874,F
37,1.2605,28.811,30.865,31.105,146.85,0.85266,184.02,-0.35157,M
56,0.19529,32.527,33.642,34.002,96.263,0.73319,92.979,-0.033667,F
53,8.1135,6.129,32.628,32.936,73.308,0.48696,113.7,-0.73083,F
48,3.5952,28.087,32.137,31.843,179.18,0.9415,178.17,-0.1292,M
37,5.9121,32.527,33.183,32.777,176.93,0.92017,289.48,0.057951,M
30,6.1961,30.645,32.996,32.39,62.614,0.74049,63.796,-0.32404,M
54,0.577,15.926,32.807,32.318,26.769,0.67333,31.283,-0.63153,F
30,15.845,34.216,32.334,31.846,318.91,0.78228,294.64,-0.51762,M
56,0.58588,19.835,31.513,30.747,17.932,0.69944,23.727,-0.57488,F
33,5.4416,28.329,32.434,32.121,149.46,0.51061,263.91,-0.73225,M
36,1.9796,-0.43434,30.564,30.883,120.07,0.9191,115.44,-0.19796,M
39,5.335,19.787,30.192,29.469,126.85,0.66732,190.39,-0.25023,F
53,0.39059,23.84,29.943,29.069,155.9,0.78913,156.47,-0.24638,F
26,4.8291,17.904,31.774,30.762,71.736,0.80426,95.564,-0.25023,M
53,3.7194,25.578,30.855,30.518,206.17,0.62404,326.77,-0.61962,F
31,2.4145,23.165,31.07,30.041,195.74,0.86579,226.78,-0.29637,M
53,2.2636,1.3995,33.597,32.821,0.45811,-0.17675,1.2512,-1.0208,F
54,0.38171,21.186,32.223,31.555,55.649,0.68201,62.209,-0.47133,F
27,0.33732,19.497,27.725,26.841,8.7472,0.69522,9.5092,-0.68579,M
54,0.55925,26.929,33.154,32.67,38.515,0.69975,35.942,-0.55072,F
53,3.8082,16.36,33.91,33.85,71.568,0.72229,93.789,-0.39196,F
52,6.2227,21.62,34.957,35.282,72.537,0.7105,110.22,-0.42707,F
37,2.0328,30.452,33.082,33.056,235.62,0.8349,223.9,-0.23953,M
54,0.19529,13.802,32.5,32.015,5.641,0.73693,8.7104,-0.62359,F
36,6.347,22.248,34.358,34.514,106.87,0.77574,182.06,-0.51762,M
42,2.0595,28.28,33.014,32.907,46.751,-0.071055,51.503,-0.5486,M
32,0.63914,27.122,31.901,30.87,12.199,0.44556,17.352,-0.3421,M
53,7.5898,28.522,35.143,34.537,84.954,0.92372,140.14,-0.17299,F
26,2.7607,19.642,33.149,32.24,133.5,0.65863,141.53,-0.27617,M
53,2.1749,21.234,33.56,33.347,54.084,0.9898,62.26,-0.23811,F
35,13.076,8.7833,33.487,33.626,78.308,0.9979,79.027,-0.26933,F
49,3.3999,18.677,29.353,28.38,104.54,0.70318,114.64,-0.46156,F
31,18.153,17.904,33.27,32.934,85.154,0.54989,107.41,-0.52604,M
30,2.3169,31.9,32,31.218,20.708,0.58917,27.581,-0.84533,M
56,1.3582,33.299,32.815,31.713,94.681,0.90955,67.092,-0.043959,F
53,5.3262,8.8798,31.896,31.283,68.334,0.70339,111.34,-0.56798,F
53,6.7731,19.98,30.486,30.874,65.927,0.55796,84.803,-0.57512,F
33,2.3258,26.833,33.27,32.693,138.85,0.65463,187.9,-0.54287,M
54,2.166,25.288,32.984,32.266,48.558,0.70343,62.969,-0.2678,F
33,0.17754,13.32,30.006,29.084,10.043,0.63258,14.302,-0.76223,M
34,9.9422,28.859,30.805,30.494,46.852,0.77294,59.633,-0.28119,F
52,6.6045,14.768,33.48,33.042,70.579,0.4392,145.33,-0.42848,F
30,1.7931,34.168,30.716,29.943,15.297,0.79698,26.376,-0.4472,M
35,18.029,24.275,32.25,31.938,71.961,0.57706,80.349,-0.57512,F
34,6.1251,26.639,28.466,28.285,116.6,0.72532,120.46,-0.53025,F
54,0.47048,16.071,33.103,32.708,30.698,0.53659,30.2,-0.58421,F
30,13.946,15.733,30.147,29.75,43.897,0.62059,45.107,-0.64337,M
35,13.165,30.018,31.22,30.877,5.9616,0.79906,11.319,-0.6247,F
35,8.0603,12.548,31.616,31.084,217.5,0.85067,176.32,-0.38921,F
53,6.3559,21.234,31.896,31.17,261.04,0.77193,315.93,-0.5084,F
53,3.604,13.175,34.675,34.85,6.8343,0.48221,20.38,-0.64374,F
56,0.4616,18.291,32.34,31.669,32.148,1.0019,15.779,-0.10355,F
35,2.8584,29.583,31.222,29.683,2.0282,0.0071414,0.83912,-0.95338,F
53,9.4451,30.79,34.319,34.044,69.922,0.61463,62.002,-0.25196,F
48,0.63026,32.575,32.45,32.693,253.07,0.85429,249.75,-0.303,M
54,0.22192,19.931,32.114,31.32,100.82,0.90955,84.349,-0.21979,F
34,3.4354,28.232,30.673,30.256,73.118,0.65572,87.752,-0.52222,F
53,3.533,9.7968,32.406,31.772,118.71,0.73225,153.47,-0.45677,F
53,2.5388,22.586,32.832,32.906,4.5477,0.47006,9.1617,-0.40295,F
30,12.667,42.131,32.207,32.24,298.87,0.82607,225.65,-0.20989,M
54,0.94983,21.331,34.047,33.636,12.389,0.5656,16.495,-0.707,F
28,0.94983,37.353,30.492,30.149,198.57,0.92017,261.11,-0.12749,M
30,0.15091,11.052,27.584,26.273,8.174,0.6881,11.719,-0.73914,M
30,4.6604,34.602,33.456,33.051,176.39,0.73187,155.95,-0.52273,M
54,1.8198,26.253,33.377,33.023,32.883,0.54275,30.122,-0.6463,F
35,0.6924,17.567,31.775,31.474,110.69,0.98317,122.06,-0.067333,F
54,0.55925,26.639,33.086,32.689,68.253,0.56923,98.556,-0.57676,F
30,0.044385,21.283,25.957,23.595,115.61,0.85823,125.62,-0.40706,M
53,2.6631,10.183,33.929,34.703,60.152,0.46419,112.57,-0.34279,F
36,4.6693,21.041,29.566,29.162,8.5036,0.89161,16.445,-0.46309,M
37,5.9121,18.146,31.848,32.87,91.121,0.91661,88.248,-0.16999,M
54,0.59476,21.476,32.902,32.67,30.699,0.784,37.589,-0.45937,F
53,4.5095,26.784,34.099,33.999,36.006,0.60186,49.006,-0.61769,F
35,2.5832,38.849,30.314,30.272,5.2169,0.79631,14.243,-0.46765,F
26,4.5184,18.194,32.267,31.676,6.8571,0.95027,6.8933,-0.34197,M
53,3.8615,8.3007,35.046,34.672,13.2,0.50828,30.419,-0.45424,F
35,18.153,34.023,31.404,32.379,81.062,0.57845,128.85,-0.55703,F
53,2.743,16.264,32.019,31.211,17.806,0.1414,18.14,-0.87817,F
33,1.6245,26.157,31.868,31.712,151.33,0.7035,181.73,-0.52397,M
37,3.5597,4.3434,33.793,32.74,182.4,0.80292,276.75,0.39407,M
30,18.18,17.953,32.96,32.342,177.15,0.72271,191.25,-0.37471,M
39,1.4469,18.242,29.519,28.615,119.08,0.81882,174.51,-0.37733,F
33,1.9441,16.071,30.503,29.972,126.83,0.95923,105.44,-0.33335,M
53,2.3613,17.181,30.225,29.196,1.4501,-0.32104,5.4296,-1.0049,F
32,0.65689,36.919,31.107,30.361,124.02,0.80274,128.51,-0.37631,M
30,5.6635,32.527,32.767,32.176,30.676,0.51061,66.214,-0.9595,M
36,2.6098,39.38,30.684,28.717,30.327,-0.067486,61.207,-0.707,M
33,4.4917,27.315,31.479,30.393,204.3,0.79396,227.52,-0.38207,M
37,0.097646,33.106,31.028,30.491,33.801,0.64305,37.073,0.76109,M
35,18.224,14.912,33.738,33.598,27.596,0.85524,43.15,-0.38424,F
30,0.63026,20.51,28.877,27.571,11.347,0.87197,16.31,-0.45248,M
30,8.0514,17.808,28.015,27.464,14.702,0.88375,15.816,-0.4136,M
30,9.5516,16.601,30.13,30.398,111.62,0.86411,120.78,-0.28987,M
26,6.276,20.704,32.962,32.147,124.98,0.55444,165.7,-0.34982,M
54,0.31069,10.665,32.961,32.413,18.535,0.92022,36.498,-0.28598,F
32,1.4825,24.178,34.489,34.233,175.15,0.78871,199.57,-0.41367,M
36,1.4203,33.155,33.109,32.737,149.03,0.79858,224.71,-0.38162,M
42,0.17754,25.192,29.702,29.364,30.39,0.56489,32.155,-0.79199,M
49,4.7758,22.248,30.918,30.236,103.84,0.5705,126.21,0.65317,F
53,3.604,12.113,32.355,31.735,215.16,0.75029,265.93,-0.36939,F
30,0.15091,20.414,32.904,32.329,136.4,0.85622,145.32,-0.090255,M
53,9.6581,19.159,31.884,31.47,110.75,0.61273,155.62,-0.5656,F
30,3.4176,31.562,33.86,33.48,68.295,0.87753,71.651,-0.37606,M
33,0.13315,20.704,27.649,27.157,129.08,0.847,111.65,-0.49167,M
36,2.9738,30.452,32.904,32.49,148.02,0.69967,184.1,-0.52222,M
36,1.0475,35.519,32.58,32.131,143.47,0.65572,200.4,-0.44188,M
56,0.15979,16.408,32.659,33.066,14.002,0.93398,12.936,-0.21726,F
30,5.4061,13.995,34.08,34.29,169.68,0.87753,140.83,-0.28957,M
35,18.224,14.43,33.789,33.749,26.478,0.98828,24.441,-0.24207,F
53,0.27519,-0.33782,30.093,29.414,57.386,0.67454,102.79,-0.68317,F
30,17.665,28.908,32.985,32.453,175.42,0.81174,198.21,-0.50079,M
54,0,26.253,29.736,28.211,168.59,0.76138,158.7,-0.50606,F
31,6.8441,35.278,32.223,31.76,88.093,0.81769,96.381,-0.33208,M
30,5.2818,29.825,33.284,32.765,55.25,0.61397,88.25,-0.65545,M
30,18.26,28.618,33.339,32.03,154.09,0.80152,167.87,-0.48205,M
53,4.4385,8.2042,31.625,31.962,61.04,0.82243,89.404,-0.34953,F
